Ticker,Fiscal Year,Avg_Shares_Outstanding,Avg_Stock_Price,Market_Capitalization
PD,2020,50491730.5,42.43999989827474,2142869037.2837157
PD,2021,80337982.0,34.42476190839495,2765615902.550919
PD,2022,84820402.0,25.261904761904763,2142724917.1904762
PD,2023,88968525.5,22.917499923706053,2038936176.35849
PD,2024,91957928.0,19.77249994277954,1818238126.118125
PDFS,2020,34676500.0,22.205714271182107,770016450.9246463
PDFS,2021,37130500.0,30.628095354352677,1137236494.5547922
PDFS,2022,37421000.0,29.77857135591053,1114343918.709528
PDFS,2023,37860000.0,31.517999935150147,1193271477.5447845
PDFS,2024,38545000.0,29.81549987792969,1149238442.7947998
PDYN,2021,87748432.66666667,51.26285698300316,4498235354.274016
PDYN,2022,104486216.0,4.46485710144043,466516023.51023865
PDYN,2023,25793192.0,0.6504499942064286,16777181.5869653
PDYN,2024,29880879.5,5.163500046730041,154289922.69458473
PEGA,2020,80244500.0,129.12139819917223,10361282037.793476
PEGA,2021,81301000.0,109.6635495140439,8915756239.041283
PEGA,2022,82074000.0,35.234166644868395,2891808993.2109284
PEGA,2023,83138000.0,50.593292808532716,4206225177.515793
PEGA,2024,84976000.0,95.15427055358887,8085829294.561769
PENG,2020,24018000.0,17.210476239522297,413361218.32084656
PENG,2021,24393500.0,31.332857222784135,764318052.6639848
PENG,2022,48670000.0,16.107142811729794,783934640.6468891
PENG,2023,50252500.0,18.10650005340576,909896893.9337729
PENG,2024,52589000.0,19.549499988555908,1028088654.8981667
PET,2021,3187500.0,9.775380952017647,31159026.78455625
PET,2022,26905431.0,2.598285686402094,69907996.25377917
PET,2023,38064000.0,1.7595499992370605,66975511.17095947
PET,2024,44929000.0,0.2221500001847744,9980977.358301729
PHUN,2020,48099014.0,46.233333587646484,2223777759.4988785
PHUN,2021,76561408.5,155.11904761904762,11876132770.892857
PHUN,2022,99952473.5,44.84285717918759,4482154493.867032
PHUN,2023,2957261.0,4.602500057220459,13610793.921715831
PHUN,2024,12003991.5,4.531249988079071,54393086.341276266
PI,2020,22783500.0,42.02999968755813,957590497.8814807
PI,2021,24043500.0,83.63714308965774,2010929649.876186
PI,2022,25417500.0,113.81238119942802,2892826199.1364617
PI,2023,26632000.0,86.5109992980957,2303960933.306885
PI,2024,27835000.0,158.02999954223634,4398765037.258148
PLAB,2020,64366500.0,11.501428604125977,740306704.2474747
PLAB,2021,61581000.0,16.87380940573556,1039106057.0146016
PLAB,2022,60407500.0,17.542380923316593,1059691375.6252471
PLAB,2023,61050500.0,26.639999866485596,1626385311.8488789
PLAB,2024,61629500.0,25.134500122070314,1549026675.2731323
PLTR,2020,1186818330.0,26.458571570260183,31401517725.201668
PLTR,2021,1909807000.0,18.886666434151785,36069887762.608116
PLTR,2022,2063274500.0,6.8433333578563875,14119675212.26446
PLTR,2023,2149601500.0,17.827999973297118,38323095484.59944
PLTR,2024,2269461500.0,74.92099990844727,170030324833.7246
PLUS,2020,13555500.0,43.04571496872675,583506189.2585754
PLUS,2021,13501500.0,53.49119022914341,722211304.8787798
PLUS,2022,26946000.0,44.98761876424154,1212236375.2212524
PLUS,2023,26895500.0,74.15849990844727,1994529934.2876434
PLUS,2024,26928500.0,77.32649993896484,2082286653.6064148
PLXS,2020,29003000.0,77.71857198079427,2254071743.158976
PLXS,2021,28524500.0,93.17095184326172,2657654815.853119
PLXS,2022,27863000.0,105.97857157389323,2952880939.763387
PLXS,2023,27572500.0,106.1140007019043,2925828284.353256
PLXS,2024,27294000.0,163.65,4466663100.0
POWI,2020,59386000.0,73.69666035970052,4376549872.121175
POWI,2021,59911500.0,88.10524713425409,5278517513.683864
POWI,2022,58437000.0,72.33526647658576,4227055967.092242
POWI,2023,56849500.0,80.52790794372558,4577971302.646828
POWI,2024,56787500.0,63.75978088378906,3620758556.9381714
PRCH,2020,45809691.0,12.620476268586659,578140118.1367879
PRCH,2021,89815374.0,17.378095354352677,1560820133.6588483
PRCH,2022,98538787.25,1.9047619161151705,187692929.21397513
PRCH,2023,97758500.0,2.490249991416931,243443103.78593206
PRCH,2024,108450000.0,5.194500041007996,563343529.4473171
PRGS,2020,44638538.0,40.584009987967356,1811610872.0402603
PRGS,2021,44193414.0,46.317132314046226,2046912203.6474228
PRGS,2022,43701600.5,50.16907864525204,2192469032.407886
PRGS,2023,43526481.5,54.00178527832031,2350507707.8837814
PRGS,2024,43578325.0,67.71949996948243,2951102378.5075955
PRO,2020,43045833.5,47.296190534319194,2035903942.92458
PRO,2021,43991043.0,34.45476195925758,1515700914.9044645
PRO,2022,45079272.5,23.278095336187455,1049359602.9409734
PRO,2023,46070932.0,38.930000114440915,1793541388.0323997
PRO,2024,46953435.0,23.544499969482423,1105495148.9245949
PRSO,2020,2866500.0,74.13333329700288,212503199.89585873
PRSO,2021,2914243333.3333335,169.94285656156995,495254836782.17816
PRSO,2022,12284000.0,38.45714269365583,472407540.84886825
PRSO,2023,515000.0,8.839999961853028,4552599.980354309
PRSO,2024,2573500.0,0.9585000038146972,2466699.7598171234
PRTH,2020,67163409.0,6.303571405864897,423369344.49280906
PRTH,2021,72065438.0,6.734761873881022,485343564.26693666
PRTH,2022,76392262.5,5.463809581029983,417392775.76405746
PRTH,2023,76500759.0,3.4112499952316284,260963213.77396595
PRTH,2024,77218398.5,9.727500009536744,751141972.1451621
PSN,2020,23746119.0,35.494762057349796,842862843.690513
PSN,2021,29525422.0,33.24000022524879,981425033.9305656
PSN,2022,37146169.5,47.041428883870445,1747408890.8424473
PSN,2023,43460483.5,62.993499755859375,2737727956.7467804
PSN,2024,49308784.5,95.74850006103516,4721242155.70782
PTC,2020,115512000.0,114.67190515427362,13245981108.180454
PTC,2021,116644000.0,118.89857046944755,13868804853.83824
PTC,2022,117317500.0,122.91095334007626,14419605768.474398
PTC,2023,118159000.0,168.99450149536133,19968221302.1904
PTC,2024,119500500.0,194.46450119018556,23238605124.477768
PXLW,2020,44756715.0,2.820000001362392,126213936.36097619
PXLW,2021,52223039.0,4.689523742312477,244901181.28621042
PXLW,2022,54240161.0,1.4666666757492792,79552236.6259757
PXLW,2023,56119933.0,1.2049999952316284,67624518.9973993
PXLW,2024,58426707.0,0.761499997973442,44491937.26209489
QBTS,2022,75387000.0,2.0423809573763894,153968973.23373386
QBTS,2023,128152415.33333333,0.9725999951362609,124641038.52990009
QCOM,2020,1138000000.0,137.28260076613654,156227599671.86337
QCOM,2021,1128000000.0,168.58189392089844,190160376342.77344
QCOM,2022,1123000000.0,110.79374440511067,124421374966.93929
QCOM,2023,1117500000.0,135.35504875183105,151259266980.1712
QCOM,2024,1113500000.0,157.1628547668457,175000838782.8827
QLYS,2020,39199468.5,105.76428585960751,4145903791.97868
QLYS,2021,39182500.0,134.05333273751395,5252544709.98764
QLYS,2022,38237000.0,115.38666752406529,4412040006.117684
QLYS,2023,37135500.0,195.32900009155273,7253640082.899857
QLYS,2024,36706000.0,148.27199935913086,5442472008.476257
QMCO,2020,19970520000.0,117.82857077462333,2353097829226.031
QMCO,2021,48410000.0,107.40952373686291,5199695044.101533
QMCO,2022,58674000.0,22.30476170494443,1308709588.2759094
QMCO,2023,77003500.0,6.130000019073487,472031456.4687252
QMCO,2024,88242833.33333333,31.891499853134157,2814196306.2901416
QRVO,2020,121618500.0,161.9271443684896,19693336407.37915
QRVO,2021,118141750.0,153.34619067964098,18116587322.726475
QRVO,2022,113137000.0,94.76857030959357,10721831739.116488
QRVO,2023,108033500.0,107.54900016784669,11618894909.633064
QRVO,2024,103326750.0,69.99750022888183,7232614206.774616
QTWO,2020,51974000.0,120.69380987258185,6272940074.317569
QTWO,2021,56245000.0,79.1614278157552,4452434507.497151
QTWO,2022,57331500.0,26.24333327157157,1504569661.4591055
QTWO,2023,58383000.0,40.795000076293945,2381734489.4542694
QTWO,2024,59879500.0,105.68099937438964,6328125402.038765
QUBT,2020,17664071.0,8.801666759309315,155473266.55477965
QUBT,2021,28561455.5,4.075238114311581,116394732.05381414
QUBT,2022,42560074.5,1.7733333167575656,75473198.07453409
QUBT,2023,66707345.0,0.8838000059127807,58955951.905425906
QUBT,2024,103231500.0,12.338000178337097,1273670265.410006
QUIK,2020,9712500.0,3.4014285746074857,33036375.030875206
QUIK,2021,11478500.0,5.228095236278715,60010691.16962524
QUIK,2022,12532500.0,5.344285760607038,66977261.2948077
QUIK,2023,13660000.0,12.678499984741212,173188309.79156494
QUIK,2024,14727000.0,8.391999983787537,123588983.76123905
QXO,2020,4501271.0,17.7404081707909,79854384.82734412
QXO,2021,4818724.0,28.283825283958798,136291947.70761907
QXO,2023,5241028.0,69.78673353195191,365754224.4694989
QXO,2024,104018627.0,16.288499927520753,1694307398.3503082
RBBN,2020,127948621.5,6.64619052977789,850370916.5114357
RBBN,2021,147160278.0,5.840952328273228,859556168.4134355
RBBN,2022,158610151.5,2.6314285596211753,417371282.50294137
RBBN,2023,170204331.0,2.525000047683716,429765943.890975
RBBN,2024,173841458.5,4.046500098705292,703449478.979322
RCAT,2020,10095191.5,1.3333333418482827,13460255.419293378
RCAT,2021,24721177.5,2.0659523748216175,51072775.364511736
RCAT,2022,41589999.5,1.0113333321753002,42061352.77950407
RCAT,2023,54158400.0,0.7175499945878983,38861359.62688923
RCAT,2024,64428708.0,9.69199995994568,624443035.3553519
RDVT,2020,11861046.0,26.515654972621373,314503403.35039085
RDVT,2021,12827933.5,38.19376445951916,489947070.6013752
RDVT,2022,13722472.0,23.871929168701172,327581879.6034851
RDVT,2023,13963625.0,20.060651969909667,280119421.3633299
RDVT,2024,13953587.5,37.485229682922366,523053432.3382545
RDZN,2024,42471406.5,1.8759999990463256,79676358.55349611
REFR,2020,31415024.0,2.8080952281043645,88216378.98518409
REFR,2021,31613091.0,1.839999999318804,58168087.418465294
REFR,2022,32400396.0,2.119999987738473,68688839.12272167
REFR,2023,33329841.5,0.9740000009536743,32463265.652785815
REFR,2024,33578754.0,1.7580000162124634,59031450.07639432
REKR,2020,27304462.0,6.4942857424418134,177322978.2716443
REKR,2021,38500583.5,6.49238091423398,249960453.50227168
REKR,2022,49196488.0,0.9049047629038492,44518136.309342064
REKR,2023,61790953.0,2.8934999823570253,178792121.4153238
REKR,2024,86858949.5,0.9312999993562698,80891739.61343628
RELY,2021,94264730.5,20.323333467755997,1915773552.1996496
RELY,2022,168745210.0,10.100000018165225,1704326624.0652947
RELY,2023,180843408.5,19.28350019454956,3487293902.992756
RELY,2024,194485289.0,21.635499954223633,4207786461.25667
RGTI,2022,55709063.666666664,0.9109523750486828,50748303.858888276
RGTI,2023,74243114.5,1.0458499848842622,77647160.17758554
RGTI,2024,215306603.5,8.360999953746795,1800178501.9048796
RIME,2022,1261283.5,982.4761904761905,1239181008.1904762
RIME,2023,2194349.0,223.9,491314741.1
RIME,2024,251457.5,20.9,5255461.75
RMBS,2020,111914673.0,17.529999960036506,1961864213.2174985
RMBS,2021,110495114.5,28.354761941092356,3133062667.3012424
RMBS,2022,108451295.5,37.077142987932476,4021064190.4800177
RMBS,2023,107732067.0,67.57099914550781,7279563407.20079
RMBS,2024,107348445.0,56.63900032043457,6080108610.753153
RMNI,2020,71954500.0,4.678095227196103,336610003.02528197
RMNI,2021,81756500.0,5.8219047500973655,475978555.70133525
RMNI,2022,87812000.0,3.877142838069371,340459666.8965476
RMNI,2023,89056000.0,3.227250003814697,287405976.3397217
RMNI,2024,90357500.0,2.3662499666213987,213808431.35899302
ROG,2020,18627000.0,152.35142880394346,2837850064.3310547
ROG,2021,18703500.0,271.69952392578125,5081732045.74585
ROG,2022,18652000.0,117.46761903308686,2191006030.2051363
ROG,2023,18600000.0,131.96249923706054,2454502485.809326
ROG,2024,18550000.0,104.49700050354004,1938419359.3406677
ROP,2020,104500000.0,409.54832531156995,42797799995.05906
ROP,2021,105200000.0,465.90630812872024,49013343615.14137
ROP,2022,105800000.0,427.1140819731213,45188669872.75623
ROP,2023,106500000.0,536.1684875488281,57101943923.950195
ROP,2024,107100000.0,540.2235290527344,57857939961.54786
RPD,2020,51068195.0,80.34714253743489,4103183542.79452
RPD,2021,54960142.0,118.21523829868862,6497126283.4597645
RPD,2022,58707238.5,33.757619131179084,1981816597.5262933
RPD,2023,60716760.0,57.66399974822998,3501171233.35334
RPD,2024,62605508.0,40.991999816894534,2566324972.4725895
RSSS,2020,25204105.5,2.256190470286778,56865262.64120257
RSSS,2021,26265239.0,2.2542857215518044,59209353.250845596
RSSS,2022,26786931.5,2.0409524043401084,54670852.24981879
RSSS,2023,28281578.0,2.684000015258789,75907755.78354263
RSSS,2024,30891440.5,3.893000030517578,120260378.80923195
RUN,2020,159928500.0,62.4961907523019,9994922042.729515
RUN,2021,204791000.0,37.58285713195801,7696630894.910812
RUN,2022,211180000.0,28.174285888671875,5949845693.969727
RUN,2023,216788000.0,16.76500000953674,3634450822.067451
RUN,2024,222527000.0,10.249499940872193,2280790473.3424664
RVYL,2020,29510567.5,53.97142900739397,1592727498.7941577
RVYL,2021,36771230.5,47.41428556896391,1743481623.6491957
RVYL,2022,46279585.5,5.457142852601551,252554309.23268738
RVYL,2023,5484842.0,3.7849999904632567,20760126.91769247
RVYL,2024,7014633.0,1.4410000085830688,10108086.213207077
RXT,2020,183600000.0,19.700714292980376,3617051144.191197
RXT,2021,206500000.0,13.536666688464937,2795321671.1680093
RXT,2022,211900000.0,3.2800000054495677,695032001.1547633
RXT,2023,215000000.0,1.7074999988079071,367112499.7437
RXT,2024,223250000.0,2.4055000066757204,537027876.4903545
SABR,2020,295515000.0,11.594047591799782,3426214974.0907125
SABR,2021,320399000.0,8.443809600103469,2705388152.0635514
SABR,2022,326021500.0,6.029523804074242,1965754394.8899906
SABR,2023,354055500.0,4.162000024318695,1473578999.610168
SABR,2024,382750500.0,3.809500002861023,1458088030.845058
SAIC,2020,59000000.0,90.91854640415737,5364194237.845284
SAIC,2021,58000000.0,79.63502575102306,4618831493.559338
SAIC,2022,57000000.0,107.41343289329892,6122565674.918038
SAIC,2023,55000000.0,124.1934700012207,6830640850.067139
SAIC,2024,53000000.0,114.25199928283692,6055355961.990356
SANM,2020,67359500.0,32.28571437654041,2174749577.5465736
SANM,2021,64653000.0,39.264285677955264,2538553861.9368415
SANM,2022,60850500.0,61.11428615025112,3718834869.3858557
SANM,2023,57113500.0,51.20150032043457,2924296888.55114
SANM,2024,55377000.0,78.70349960327148,4358363697.530365
SCKT,2020,6060152.0,2.5738095328921364,15597676.988375347
SCKT,2021,6643252.0,4.789999984559559,31821176.97742526
SCKT,2022,7136775.0,2.0147618736539568,14378902.170846717
SCKT,2023,7212898.5,1.1994999885559081,8651871.668204926
SCKT,2024,7470876.0,1.3930000245571137,10406930.451463152
SCSC,2020,25384847.5,26.470952442714147,671961090.9380511
SCSC,2021,25430381.5,33.59714226495652,854388145.1076183
SCSC,2022,25343408.0,29.68904749552409,752421643.8104452
SCSC,2023,25015777.0,37.99599990844727,950499460.6017373
SCSC,2024,24544025.5,50.720499992370605,1244885245.185494
SEDG,2020,50229499.0,298.2619062151228,14981546119.970604
SEDG,2021,52188165.5,297.2380966913132,15512310983.031256
SEDG,2022,54474399.5,308.65428379603793,16813756762.891747
SEDG,2023,56628420.5,89.32600059509278,5058390323.282165
SEDG,2024,57575281.5,13.973000001907348,804499408.5093161
SEMR,2021,47525020.5,19.947142828078498,947988371.8208586
SGMA,2020,4241258.0,4.309047596795218,18275782.592288494
SGMA,2021,4256008.0,10.619999930972146,45198804.6662169
SGMA,2022,5148148.0,4.563333375113351,23492715.588423047
SGMA,2023,6059038.0,3.2330000042915343,19588869.88000257
SGMA,2024,6105288.0,2.078000009059906,12686788.519313335
SGN,2023,10667352.0,45.050400257110596,480568477.2834892
SGN,2024,592622.5,3.698500025272369,2191814.3312269747
SITM,2020,16059000.0,105.24999963669549,1690209744.1656928
SITM,2021,18987500.0,285.519526163737,5421302003.033957
SITM,2022,21263500.0,102.78380911690849,2185543525.1573834
SITM,2023,22197000.0,118.54799880981446,2631409929.5814514
SITM,2024,23145000.0,232.11125106811522,5372214905.971527
SKYT,2021,19918019.0,16.353809538341704,325735489.1070713
SKYT,2022,41770457.0,8.414761929284959,351488451.3324344
SKYT,2023,45366517.5,8.393249940872192,380772520.3244522
SLAB,2020,43710500.0,123.43904731387184,5395582477.612995
SLAB,2021,41203000.0,200.58666774204798,8264772470.975603
SLAB,2022,35237500.0,138.04095241001673,4864218060.547964
SLAB,2023,31945500.0,124.98549880981446,3992724252.2289276
SLAB,2024,32177500.0,123.41400108337402,3971154019.8602676
SMCI,2020,51182495.5,3.0113809562864757,154129992.24391824
SMCI,2021,51495390.5,4.290285655430385,220929935.18293613
SMCI,2022,51446500.0,8.429571446918306,433671947.44388264
SMCI,2023,52606000.0,28.378850078582765,1492897787.2339249
SMCI,2024,558550500.0,36.59450025558472,20439876415.006973
SMRT,2021,102120.0,10.426190376281738,1064722.561225891
SMRT,2022,196194500.0,2.336666674841018,458441149.93709606
SMRT,2023,200926000.0,3.2544999957084655,653913666.1377192
SMRT,2024,197688000.0,1.725,341011800.0
SMSI,2020,39853944.0,44.25523848760696,1763745796.3917325
SMSI,2021,47746097.0,40.872381301153276,1951496682.2258506
SMSI,2022,55228650.0,16.792380741664342,927420518.6481204
SMSI,2023,65490872.0,6.355999946594238,416259978.9344101
SMSI,2024,28355345.75,0.9660000026226043,27391264.068864852
SMTC,2021,65428247.0,87.13000052315849,5700763195.339343
SMTC,2022,64598472.0,28.518095379783993,1842225385.8843057
SMTC,2023,63984573.0,20.632000160217284,1320129720.3874345
SMTC,2024,64143221.0,64.69950008392334,4150034332.4726133
SMTK,2020,5000000.0,,
SMTK,2021,19591098.0,,
SMTK,2022,26269652.5,,
SMTK,2023,830361.0,,
SMTK,2024,2239942.5,3.499500000476837,7838678.779818088
SMXT,2023,39735536.0,,
SMXT,2024,42503198.0,1.681499993801117,71469127.17352764
SNCR,2020,44278500.0,32.382857186453684,1433864341.9303894
SNCR,2021,66160000.0,22.9500002179827,1518372014.4217355
SNCR,2022,89579000.0,6.068571476709275,543616564.3121401
SNCR,2023,6817003.0,4.9530000448226925,33764616.16455643
SNCR,2024,7129669.666666667,9.665000009536744,68908257.39632717
SNPS,2020,151474500.0,244.40476263137091,37021089217.2056
SNPS,2021,152840000.0,357.63714308965774,54661260949.82329
SNPS,2022,152718500.0,328.44761875697543,50160027665.13715
SNPS,2023,152214000.0,541.7240051269531,82457977716.39404
SNPS,2024,153082500.0,514.1359985351562,78705223995.75806
SOBR,2020,16187513.5,9713.0,157229318625.5
SOBR,2021,26128849.5,9543.757161458334,249367394536.29202
SOBR,2022,12881562.5,1019.5428553989956,13133305013.250624
SOBR,2023,17783405.5,591.4699996948242,10518350845.657934
SOBR,2024,476910.5,29.265000200271608,13956785.878011633
SOL,2023,574476392.0,2.624500012397766,1507713297.926224
SOL,2024,529710297.0,1.9099999904632567,1011746662.2182889
SONM,2020,43374051.0,63.71904772803897,2763753225.8273964
SONM,2021,12719962.0,11.068571317763556,140791806.55624235
SONM,2022,29791786.0,4.846190497988746,144376670.23131415
SONM,2023,41927885.0,7.213999962806701,302467760.83056366
SONM,2024,4705367.5,3.3737499713897705,15874733.468503356
SONO,2020,110473368.5,22.897619065784273,2529577108.8270116
SONO,2021,119664684.0,30.079999832879928,3599513674.721629
SONO,2022,126826998.0,17.39380968184698,2206004665.731988
SONO,2023,125891319.5,16.709999990463256,2103643947.6444068
SONO,2024,123438846.0,14.567999982833863,1798257106.4090319
SOPA,2021,13573003.0,129.91428593226843,1763326992.7015371
SOPA,2022,23407627.5,19.39999993642171,454107972.0117831
SOPA,2023,30172605.5,4.236749982833862,127833785.83417788
SOPA,2024,2967760.5,0.8767500013113022,2601984.022266631
SOTK,2020,15272871.5,4.351904744193668,66466081.93831026
SOTK,2021,15400418.0,7.297619002205985,112386383.0387151
SOTK,2022,15590915.5,6.341904708317348,98876100.41642793
SOTK,2023,15735624.0,5.252999973297119,82659232.4518135
SOTK,2024,15746476.5,4.528999996185303,71315792.00843196
SOUN,2021,2080500.0,,
SOUN,2022,196503710.0,1.1764285734721593,231172579.2372869
SOUN,2023,196503710.0,2.1479999899864195,422089967.11229426
SPRU,2020,105882949.0,148.1790484473819,15689634629.622665
SPRU,2021,135952962.5,30.982857295445033,4212211236.03049
SPRU,2022,142457948.5,7.211047603970482,1027271048.1974753
SPRU,2023,50033670.0,4.287000012397766,214494343.91030574
SPRU,2024,50099707.75,2.8240000128746034,141481575.33101386
SPSC,2020,35175244.0,102.28666614350819,3597958439.5444393
SPSC,2021,35748237.0,140.83571443103608,5034628497.544998
SPSC,2022,36009257.0,131.96523793538412,4751970167.881396
SPSC,2023,36489047.0,187.8875,6855835818.2125
SPSC,2024,37240678.0,192.23199996948242,7158850012.159505
SSNC,2020,256100000.0,67.7910421462286,17361285893.649147
SSNC,2021,256800000.0,75.67025393531436,19432121210.58873
SSNC,2022,253500000.0,50.03949537731352,12685012078.148977
SSNC,2023,248800000.0,58.26311817169189,14495863801.116943
SSNC,2024,245550000.0,75.95715522766113,18651279466.15219
SSTI,2020,11426574.0,35.603333427792506,406824124.0593447
SSTI,2021,11621214.0,31.948571341378347,371281184.55242485
SSTI,2022,11973679.5,33.75285729907808,404145895.50839657
SSTI,2023,12502688.5,24.715000057220458,309003946.99290955
SSTI,2024,12697966.5,12.88725004196167,163641869.30995288
STX,2020,262908405.5,54.188517615908665,14246616762.807209
STX,2021,242050910.0,94.50173005603608,22874229756.637886
STX,2022,221524655.33333334,48.21643302554176,10681128707.38589
STX,2023,208619775.0,79.33981819152832,16551855019.657545
STX,2024,210182269.0,92.93520050048828,19533331311.162563
SUNE,2020,9287338.0,,
SUNE,2021,9521277.0,,
SUNE,2022,6495292.0,290569.9761904762,1887336841790.1907
SUNE,2023,10081095.5,93831.28125,945922107168.6094
SUNE,2024,941150.5,556.4260009765625,523680609.0320923
SVCO,2024,24263307.5,8.290499949455262,201154949.60236746
SWI,2020,310664766.0,17.345665613810223,5388687149.028599
SWI,2021,157847826.5,13.182798839750744,2080876144.0413766
SWI,2022,160552287.0,8.13483258656093,1306065976.1344829
SWI,2023,164283019.0,10.930100965499879,1795629984.5871348
SWI,2024,169102055.0,14.369999933242799,2429996519.06122
SWKS,2020,167850000.0,133.95828428722564,22484898017.610825
SWKS,2021,165450000.0,142.0318102155413,23499163000.16131
SWKS,2022,162750000.0,86.77683439708892,14122929798.12622
SWKS,2023,159850000.0,104.07675170898438,16636668760.681152
SWKS,2024,159700000.0,88.14727210998535,14077119355.96466
SYNA,2020,33736094.0,83.1066665649414,2803694315.2615204
SYNA,2021,34727178.0,279.9819059826079,9722981485.83729
SYNA,2022,37476541.0,98.19952392578125,3680178484.585022
SYNA,2023,39096125.5,110.89599990844727,4335603929.868643
SYNA,2024,39069312.0,78.86900024414062,3081357577.666406
TACT,2020,8200816.5,8.244285674322219,67609873.98869528
TACT,2021,9402137.0,10.28095227196103,96662921.75143887
TACT,2022,9892386.0,6.2438095183599565,61766173.866090775
TACT,2023,9935347.0,6.962999987602234,69179821.03782389
TACT,2024,9991009.0,4.0940000176429745,40903191.02227112
TBCH,2020,14981828.0,22.54095241001674,337704671.96305627
TBCH,2021,15821825.5,24.07666687738328,380936821.9555881
TBCH,2022,16368660.0,7.903809547424316,129374771.18654251
TBCH,2023,17050437.5,11.10924997329712,189417572.3415792
TBCH,2024,18746699.0,17.308999729156493,324486607.91357833
TCX,2020,10598786.5,75.42904735746838,799456368.8401965
TCX,2021,10679915.5,82.88666643415179,885222593.5934274
TCX,2022,10782263.5,31.799047470092773,342865708.87154865
TCX,2023,10860257.5,24.679999923706056,268031154.27142814
TCX,2024,10959030.0,16.939999866485596,185645966.73681164
TDC,2020,109850000.0,22.546666463216145,2476751310.9842935
TDC,2021,108000000.0,42.93857120332264,4637365689.958845
TDC,2022,104150000.0,33.7004763285319,3509904609.616597
TDC,2023,99500000.0,44.24049968719483,4401929718.875885
TDC,2024,96500000.0,32.150500011444095,3102523251.1043553
TDY,2020,36749786.5,385.8452380952381,14179730122.041666
TDY,2021,41821951.5,428.14285859607514,17905769867.276413
TDY,2022,46802465.5,406.4219055175781,19021547211.43071
TDY,2023,47122240.0,423.19600067138674,19941943510.677246
TDY,2024,47019228.5,472.6990005493164,22225942318.549934
TENB,2020,101151000.0,44.094285329182945,4460181055.332184
TENB,2021,106322000.0,51.424285888671875,5467532924.255371
TENB,2022,110992500.0,37.99428576514835,4217080762.788228
TER,2020,166266500.0,115.49275752476284,19202576568.990982
TER,2021,164187.0,156.54075913202195,25701957.61960929
TER,2022,159005000.0,89.26716214134579,14193925116.284687
TER,2023,154228500.0,100.73900146484375,15536825087.420654
TER,2024,157210000.0,122.6524227142334,19282187374.904633
TGL,2022,10312585.0,6392.5,65923199612.5
TGL,2023,14223302.0,357.35,5082696969.700001
TGL,2024,963678.5,10.400000047683715,10022256.445951771
TLS,2020,64625071.0,24.69761912027995,1596085389.1790493
TLS,2021,65696260.5,15.862857091994513,1042130391.789944
TLS,2022,67099541.0,4.6590476263137095,312619957.2227894
TLS,2023,68835761.0,4.090499997138977,281572680.1735593
TLS,2024,71377271.0,3.4860000014305115,248821166.808106
TOST,2021,109877715.0,36.437142871675036,4003629999.8681912
TRAK,2020,19793372.0,4.868970621199835,96373346.76247941
TRAK,2021,19418210.0,5.678905918484642,110274187.69537766
TRAK,2022,18906236.5,5.016681239718483,94846561.96323082
TRAK,2023,18384794.5,10.326470708847046,189850041.89242226
TRAK,2024,18271972.0,23.0588547706604,421330748.72157323
TRMB,2020,250350000.0,64.3961908249628,16121586373.029438
TRMB,2021,250850000.0,86.05523826962425,21586956519.935246
TRMB,2022,248900000.0,53.700952620733354,13366167107.300531
TRMB,2023,246700000.0,50.127499961853026,12366454240.589142
TRT,2020,3673055.0,3.839047602244786,14101032.990663223
TRT,2021,3793055.0,9.818095093681698,37240574.68556483
TRT,2022,3992367.5,4.740952332814534,18927624.01257793
TRT,2023,4084180.0,4.947000002861023,20204438.471684933
TRT,2024,4173492.5,6.405500054359436,26733306.4356187
TSSI,2020,17760000.0,0.5847618948845636,10385371.25314985
TSSI,2021,18410000.0,0.5047618959631238,9292666.50468111
TSSI,2022,20201000.0,0.5699999928474426,11514569.855511189
TSSI,2023,21655500.0,0.30350000560283663,6572444.371332229
TSSI,2024,22439000.0,10.138500022888184,227497802.01358798
TTEC,2020,46612985.5,68.07073520478748,3172980193.0750985
TTEC,2021,46863532.0,83.13182540166946,3895850959.9295497
TTEC,2022,47107052.5,43.63266263689314,2055406129.5509133
TTEC,2023,47325637.0,20.828994750976562,985745444.6596222
TTEC,2024,47588347.0,5.040500044822693,239869065.18653786
TTMI,2020,106140000.0,13.481904801868257,1430969375.670297
TTMI,2021,105151500.0,14.285238038925897,1502114207.6501164
TTMI,2023,102880500.0,15.328000020980834,1576952306.1585188
TTMI,2024,102110250.0,25.148499774932862,2567919599.143338
TWLO,2020,151230161.5,342.01571509951634,51723091830.03784
TWLO,2021,172257811.5,263.6742887951079,45419955936.66425
TWLO,2022,183221904.0,47.05714271182106,8621899284.459578
TWLO,2023,183960740.0,73.29399948120117,13483218382.121384
TWLO,2024,167278234.0,109.84549980163574,18374761219.664978
TYGO,2021,3105750.0,9.873333476838612,30664105.44569152
TYGO,2023,32110793.5,1.959500014781952,62921100.337910205
U,2020,198399000.0,154.78714279901413,30709614344.181606
U,2021,283064500.0,144.4576198032924,40890823920.80906
U,2022,333417500.0,31.65809504191081,10555362903.636297
U,2023,379557500.0,36.870499801635745,13994474728.45936
U,2024,397132500.0,24.64449996948242,9787131884.130478
UAVS,2020,37030379.5,4070.9523809523807,150748911593.0952
UAVS,2021,66975676.5,1875.2380952380952,125595340027.14285
UAVS,2023,98192094.25,113.0,11095706650.25
